udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,active_attack_protocols,syn_http_ratio,syn_only_ratio,http_payload_ratio,dns_query_ratio,ntp_monlist_ratio,snmp_ratio,ssdp_ratio,icmp_ratio,http_request_ratio,portmap_ratio,netbios_ratio,ldap_ratio,mssql_ratio,tftp_ratio,ratio_vs_baseline,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,max_protocol_ratio,protocol_diversity,label
0.5037193813323085,0.1950310638876336,999.0,134.73921397893312,0.0,0.0,0.0,0.0,0.0,1.9992938185584483,3,1.801329832847399,0.1254119501361226,0.0696218692708161,0.1392143463357104,0.0,0.0,0.0,0.0614774727111738,0.3481075093412104,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1392143463357104,4,benign
0.2576455914561747,0.2081490093768905,999.0,122.21312221150936,0.0,0.0,0.0,0.0,0.0,2.0,3,2.33220460822519,0.1456690959618874,0.062459826830006,0.0750470262401693,0.0,0.0,0.0,0.0576024179522081,0.3123369441923775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.1456690959618874,4,benign
1.3471134821933295,0.1227996962812532,1.2159474057624342,110.35442441079164,0.0,0.0,0.0,4.157464567504383,0.0,2.000417208628856,4,1.7959116265413977,0.0737226035445906,0.0410502401426996,0.0824869081552099,0.3429332662420228,0.0,0.0,0.0389380690960148,0.2052504474427966,0.0,0.0,0.0,0.0,0.0,1.48,0.02,5,0.008,0.1818181818181818,0.4237793162894868,0.3429332662420228,5,ntp
0.4306800731261426,0.1817598984132653,2.71715908946317,112.75386112056668,0.0,0.0,0.0,0.0,0.0,1.999959065324919,4,1.7324559359475054,0.1152461326790711,0.0665218262050869,0.0367842689369913,0.0,0.0,0.0,0.0295416258217805,0.3325806093591987,0.0,0.0,0.0,0.0,0.1949158269826123,2.07,2.12,5,0.008,0.2727272727272727,0.4416413564602799,0.1949158269826123,5,tftp
0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0,benign
1.1740820856122078,0.1291351181857586,999.0,122.2167565087475,0.0,0.0,0.0,0.0,0.0,2.000964595762924,3,1.752924120306664,0.0822377825529599,0.0469146277356106,0.2405539006372716,0.0,0.0,0.0,0.0605638608884913,0.2345051230736597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.2405539006372716,4,benign
1.7439910910384508,0.09398257427984,3.930744047619048,105.69043341819484,0.0,0.0,0.0,0.0,0.0,2.0,4,1.8902892809986795,0.0614671835770052,0.0325173422898165,0.2173911770704142,0.0,0.0,0.0,0.0478646223142503,0.16258378406861,0.0,0.0,0.0,0.0,0.1311456693796978,1.37,0.17,5,0.01,0.1818181818181818,0.4481482531978877,0.2173911770704142,5,tftp
0.4533367755260101,0.1750517414976133,999.0,120.98210256936156,0.0,0.0,0.0,0.0,0.0,2.0,3,1.8051986853899011,0.1126566229116945,0.0624067720763723,0.1248881264916467,0.0,0.0,0.0,0.0553121270883054,0.312015214797136,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1248881264916467,4,benign
1.362113059075392,0.1083683509868611,999.0,112.38300399374891,0.0,0.0,0.0,0.0,0.0,1.9997436609488817,3,1.888834037826664,0.0708676274816229,0.0375192452393355,0.250185796145164,0.0,0.0,0.0,0.0548278057533136,0.1875348729524801,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.250185796145164,4,benign
0.722676053184582,0.1452248568294925,2.3944441370151077,114.92679174820078,0.0,0.0,0.0,0.0,0.0,2.00007326633534,4,1.4469493247280985,0.0858739319289516,0.0593482649747174,0.0791691455697605,0.0,0.0,0.0,0.0449279204433919,0.2967652642059988,0.0,0.0,0.2082890381796886,0.0,0.0,1.46,0.56,5,0.01,0.1818181818181818,0.4409934656838868,0.2082890381796886,5,ldap
0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0,benign
0.636576754145332,0.1443370514233879,1.4474678286195537,176.73765588758937,0.0,0.0,0.0,2.042984391599248e-05,0.0,1.999202394461164,8,1.706583099968885,0.0911694915958579,0.0534222397945462,0.0290263923246938,5.936595967745287e-07,0.0,0.0,0.0238793636206586,0.266193401236118,1.780978790323586e-06,4.155617177421701e-06,5.936595967745287e-06,8.90489395161793e-06,0.0,1.5,0.12,5,0.008,0.1818181818181818,0.2706645037694518,0.0911694915958579,4,udp
0.3468803014802056,0.1833460830145913,999.0,123.93109165604191,0.0,0.0,0.0,0.0,0.0,2.000024725240762,3,1.4444880937991056,0.1083462246777163,0.0750066581668791,0.0997047740473154,0.0,0.0,0.0,0.0570471738206544,0.3750310242243944,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1083462246777163,4,benign
0.8438727137651678,0.1361478753037578,1.8085264699430224,107.39830048815766,0.0,0.0,0.0,0.0,0.0,2.00040522287258,4,1.4473959624335564,0.0805222643405887,0.0556325058453278,0.0740525665815787,0.0,0.0,0.0,0.041689521924193,0.2781472072662865,0.0,0.0,0.0,0.2584217155079689,0.0,1.37,0.14,5,0.008,0.1818181818181818,0.4403931248448048,0.2584217155079689,5,mssql
1.256220404507406,0.1150842445286076,1.2116813869472218,110.34339634321344,0.0,0.0,0.0,4.191482425209551,0.0,1.9977653494846872,4,1.804528935820077,0.074050912508371,0.0410361457987473,0.081850706539784,0.3436713900628598,0.0,0.0,0.0360494268333173,0.2051666601011834,0.0,0.0,0.0,0.0,0.0,1.5,0.04,5,0.0069999999999999,0.1818181818181818,0.4201726264557915,0.3436713900628598,5,ntp
1.0942417457664533,0.1235316959128266,1.5223093312937064,109.53188725161132,0.0,0.0,0.0,3.339445189421928,0.0,2.000013016087885,4,1.7987177385570916,0.0793935364472246,0.0441389634100751,0.0881267852591957,0.0,0.2943079927355577,0.0,0.0389752280589484,0.2207028564951076,0.0,0.0,0.0,0.0,0.0,1.37,0.41,5,0.008,0.1818181818181818,0.4345418604912373,0.2943079927355577,5,snmp
2.036201056069117,0.0852596689321627,2.220565374488824,105.7113893739308,0.0,0.0,0.0,0.0,0.0,1.9984092127332147,4,1.8846633727603928,0.0557160066777175,0.0295628426184737,0.1977443891902419,0.0,0.0,0.0,0.0434892623158224,0.1477876556652524,0.0,0.0,0.2104668721916442,0.0,0.0,1.36,0.13,5,0.009,0.1818181818181818,0.432430104519945,0.2104668721916442,5,ldap
0.5025893833137408,0.1893145389829739,2.389397475489618,127.51122956766191,0.0,0.0,0.0,0.0,0.0,2.001228228893935,4,1.7724730290456432,0.1210540932689473,0.0682967194903534,0.0381146704754131,0.0,0.0,0.0,0.0306581423292298,0.3414286200095218,0.0,0.1006608628624543,0.0,0.0,0.0,1.41,0.06,5,0.008,0.1818181818181818,0.4113372599170972,0.1210540932689473,5,netbios
2.0329754623258647,0.0852887221255332,2.1976511382224646,105.54991533181608,0.0,0.0,0.0,0.0,0.0,1.9999151553717256,4,1.8922973097334277,0.0558004942595695,0.0294882278659637,0.1968281995708698,0.0,0.0,0.0,0.0450324380456846,0.1474456622028924,0.0,0.0,0.2123497953852221,0.0,0.0,1.59,0.25,5,0.009,0.1818181818181818,0.4319069312913574,0.2123497953852221,5,ldap
0.4566574600221032,0.175105113243026,999.0,121.31494921548185,0.0,0.0,0.0,0.0,0.0,1.9998783619408027,3,1.806614424226325,0.1126738229269349,0.0623673880912287,0.1248199791489407,0.0,0.0,0.0,0.0532341034340345,0.3120416642506103,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1248199791489407,4,benign
0.1269352410153664,0.199602379062304,999.0,110.52549970111156,0.0,0.0,0.0,0.0,0.0,2.0008092225683183,3,1.7592330174475246,0.1272662503371705,0.0723418950616453,0.0405270944135091,0.0,0.0,0.0,0.0320768486073977,0.3617094753082267,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1272662503371705,4,benign
1.09658353052289,0.1209514550311953,999.0,114.34485620779785,0.0,0.0,0.0,0.0,0.0,1.999866200279068,3,1.7601825472195842,0.0771357855711863,0.0438226056115778,0.2247012541718061,0.0,0.0,0.0,0.0556233114806024,0.2190922196031827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.2247012541718061,4,benign
0.4056753376416901,0.1847374267852988,3.0587889430276958,127.2975097892108,0.0,0.0,0.0,0.0,0.0,2.000814587697196,4,1.7422488818002149,0.117368222881013,0.0673659338267101,0.0380632358258487,0.0,0.0,0.1772050366669127,0.0316898546310371,0.3368385450583989,0.0,0.0,0.0,0.0,0.0,1.5,0.11,5,0.008,0.2727272727272727,0.4384736558230794,0.1772050366669127,5,ssdp
0.96309963099631,0.119357704253234,1.6870524487447254,107.6488166302536,0.0,0.0,0.0,0.0,0.0,1.996227976248418,4,1.8069566110046535,0.0768370041040169,0.0425228827499605,0.0848500589665967,0.0,0.0,0.0,0.03869605611321,0.2125911326752064,0.0,0.128358022185409,0.0,0.0,0.0,1.3,0.07,5,0.008,0.2727272727272727,0.4432625771757972,0.128358022185409,5,netbios
0.3509246841425453,0.1832488651328888,999.0,124.24329496387932,0.0,0.0,0.0,0.0,0.0,2.0000125971555622,3,1.4442169435164802,0.108277806696899,0.0749733668359108,0.1000968373766881,0.0,0.0,0.0,0.0547794843265416,0.3748610631797516,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.108277806696899,4,benign
1.113160617472996,0.1225767744381003,1.4844576255200528,97.26703835866437,0.0,0.0,0.0,0.0,0.0,1.9979745903148591,4,1.7995623773208482,0.070194309899249,0.0390063221947065,0.0780339819534414,0.0,0.0,0.0,0.0391971051201367,0.1950265903702318,0.0,0.0,0.2334160059343531,0.0,0.0,1.68,0.15,5,0.0069999999999999,0.1818181818181818,0.4444835752152172,0.2334160059343531,5,ldap
0.3482990996656246,0.1831653697999769,999.0,123.94420036775396,0.0,0.0,0.0,0.0,0.0,2.000311778290993,3,1.4458688654204552,0.1082833460746652,0.0748915400728106,0.1000136400980818,0.0,0.0,0.0,0.0568844958609175,0.3744460692726655,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1082833460746652,4,benign
0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0,benign
0.4536428364562329,0.1747975557653137,999.0,120.93810399116175,0.0,0.0,0.0,0.0,0.0,1.9998511381167616,3,1.7957658543968518,0.1122722724143559,0.062520551963644,0.1249807787390379,0.0,0.0,0.0,0.056016077254092,0.3126039426650485,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1249807787390379,4,benign
1.3558026567877546,0.1085339467563635,999.0,112.27857583002066,0.0,0.0,0.0,0.0,0.0,1.999722566050621,3,1.886442035234693,0.0709432537365987,0.0376069088853677,0.2499247120525579,0.0,0.0,0.0,0.0557246638682715,0.1880090623523198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.2499247120525579,4,benign
0.3301012343019192,0.1730431284352127,999.0,117.19200204042102,0.0,0.0,0.0,0.0,0.0,2.000628261640573,3,1.4424033251688562,0.1021972214163572,0.0708520423054303,0.0943633369297799,0.0,0.0,0.0,0.0523269827274153,0.3542102527650422,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1021972214163572,4,benign
0.7730105311981698,0.1292650487668713,1.9008148665058544,100.00220504526398,0.0,0.0,0.0,3.3179463851871764,0.0,2.003010770926978,4,1.440193891321711,0.0715521110417829,0.0496822764441233,0.0662977679988615,0.0,0.2195706490208313,0.0,0.0399405328779569,0.248420960450122,0.0,0.0,0.0,0.0,0.0,1.5,0.02,5,0.0069999999999999,0.1818181818181818,0.4437193393997505,0.2195706490208313,5,snmp
0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.0,0,benign
0.1441813499132052,0.2257362134979921,999.0,125.14731568826608,0.0,0.0,0.0,0.0,0.0,2.001590748256528,3,1.7455592337241042,0.1435175489996118,0.0822186644983802,0.0460428886868247,0.0,0.0,0.0,0.0369193052297403,0.411095368903144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.1435175489996118,4,benign
0.2583436467442702,0.2082452952329627,999.0,122.26131570271107,0.0,0.0,0.0,0.0,0.0,1.9981817417442669,3,2.328763285531684,0.1456782740041425,0.0625560678104226,0.0748929029516176,0.0,0.0,0.0,0.0551274594531834,0.3128602990064154,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1456782740041425,4,benign
0.1468217374564509,0.2247106517518545,999.0,125.32417960519524,0.0,0.0,0.0,0.0,0.0,1.9999158148769145,3,1.7197138087288335,0.1420977166653397,0.0826287001616708,0.0467418713301861,0.0,0.0,0.0,0.0373537690747556,0.4131174884343467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.1420977166653397,4,benign
